id,id_type,pid1,pid2,name,geoser_DB,geoserver_layer,dataType,resolution,zip_level,URL,others,Absolute_path,resPath,wmts,note
GLC30_2010,landcover_GLC30,土地覆盖数据,中分辨率土地覆盖数据,GLC30土地覆盖,landcover100_resample_china,GLC30,byte,30,20,https://www.webmap.cn/mapDataAction.do?method=globalLandCover,3,F:/landcover100_com_DB/Land_Cover/medium_resolution/GLC30/2010年全国_GLC30_30米土地覆盖数据.tif,/mnt/yundisk/landcover100DB/Land_Cover/medium_resolution/GLC30/2000年全国_GLC30_30米土地覆盖数据.tif,https://geoserver.landcover100.com/geoserver/landcover100_resample_china/gwc/service/wmts?layer=landcover100_resample_china%3A2020%E5%B9%B4%E5%85%A8%E5%9B%BD_GLC30_30%E7%B1%B3%E5%9C%9F%E5%9C%B0%E8%A6%86%E7%9B%96%E6%95%B0%E6%8D%AE_geoserver&style=&tilematrixset=WebMercatorQuad&Service=WMTS&Request=GetTile&Version=1.0.0&Format=image%2Fjpeg&TileMatrix=5&TileCol=26&TileRow=12,
GLC30_2020,landcover_GLC30,土地覆盖数据,中分辨率土地覆盖数据,GLC30土地覆盖,landcover100_resample_china,GLC30,byte,30,20,https://www.webmap.cn/mapDataAction.do?method=globalLandCover,3,F:/landcover100_com_DB/Land_Cover/medium_resolution/GLC30/2020年全国_GLC30_30米土地覆盖数据.tif,/mnt/yundisk/landcover100DB/Land_Cover/medium_resolution/GLC30/2000年全国_GLC30_30米土地覆盖数据.tif,https://geoserver.landcover100.com/geoserver/landcover100_resample_china/gwc/service/wmts?layer=landcover100_resample_china%3A2020%E5%B9%B4%E5%85%A8%E5%9B%BD_GLC30_30%E7%B1%B3%E5%9C%9F%E5%9C%B0%E8%A6%86%E7%9B%96%E6%95%B0%E6%8D%AE_geoserver&style=&tilematrixset=WebMercatorQuad&Service=WMTS&Request=GetTile&Version=1.0.0&Format=image%2Fjpeg&TileMatrix=5&TileCol=26&TileRow=12,
GLC_FCS,landcover_GLC_FCS,土地覆盖数据,中分辨率土地覆盖数据,GLC_FCS土地覆盖,landcover100_resample_china,GLC30,byte,30,20,https://www.webmap.cn/mapDataAction.do?method=globalLandCover,3,,,https://geoserver.landcover100.com/geoserver/landcover100_resample_china/gwc/service/wmts?layer=landcover100_resample_china%3A2020_geoserver&style=&tilematrixset=WebMercatorQuad&Service=WMTS&Request=GetTile&Version=1.0.0&Format=image%2Fjpeg&TileMatrix=5&TileCol=24&TileRow=13,
GLC_FCS_1985,landcover_GLC_FCS,土地覆盖数据,中分辨率土地覆盖数据,GLC_FCS土地覆盖,landcover100_resample_china,GLC30,byte,30,20,https://www.webmap.cn/mapDataAction.do?method=globalLandCover,3,F:/landcover100_com_DB/Land_Cover/medium_resolution/GLC_FCS/1985年GLC_FCS30米全国土地覆盖数据.tif,/mnt/yundisk/landcover100DB/Land_Cover/medium_resolution/GLC_FCS30/1985.tif,https://geoserver.landcover100.com/geoserver/landcover100_resample_china/gwc/service/wmts?layer=landcover100_resample_china%3A2020_geoserver&style=&tilematrixset=WebMercatorQuad&Service=WMTS&Request=GetTile&Version=1.0.0&Format=image%2Fjpeg&TileMatrix=5&TileCol=24&TileRow=13,
GLC_FCS_1990,landcover_GLC_FCS,土地覆盖数据,中分辨率土地覆盖数据,GLC_FCS土地覆盖,landcover100_resample_china,GLC30,byte,30,20,https://www.webmap.cn/mapDataAction.do?method=globalLandCover,3,F:/landcover100_com_DB/Land_Cover/medium_resolution/GLC_FCS/1990年GLC_FCS30米全国土地覆盖数据.tif,/mnt/yundisk/landcover100DB/Land_Cover/medium_resolution/GLC_FCS30/1990.tif,https://geoserver.landcover100.com/geoserver/landcover100_resample_china/gwc/service/wmts?layer=landcover100_resample_china%3A2020_geoserver&style=&tilematrixset=WebMercatorQuad&Service=WMTS&Request=GetTile&Version=1.0.0&Format=image%2Fjpeg&TileMatrix=5&TileCol=24&TileRow=13,
GLC_FCS_1995,landcover_GLC_FCS,土地覆盖数据,中分辨率土地覆盖数据,GLC_FCS土地覆盖,landcover100_resample_china,GLC30,byte,30,20,https://www.webmap.cn/mapDataAction.do?method=globalLandCover,3,F:/landcover100_com_DB/Land_Cover/medium_resolution/GLC_FCS/1995年GLC_FCS30米全国土地覆盖数据.tif,/mnt/yundisk/landcover100DB/Land_Cover/medium_resolution/GLC_FCS30/1995.tif,https://geoserver.landcover100.com/geoserver/landcover100_resample_china/gwc/service/wmts?layer=landcover100_resample_china%3A2020_geoserver&style=&tilematrixset=WebMercatorQuad&Service=WMTS&Request=GetTile&Version=1.0.0&Format=image%2Fjpeg&TileMatrix=5&TileCol=24&TileRow=13,
GLC_FCS_2000,landcover_GLC_FCS,土地覆盖数据,中分辨率土地覆盖数据,GLC_FCS土地覆盖,landcover100_resample_china,GLC30,byte,30,20,https://www.webmap.cn/mapDataAction.do?method=globalLandCover,3,F:/landcover100_com_DB/Land_Cover/medium_resolution/GLC_FCS/2000年GLC_FCS30米全国土地覆盖数据.tif,/mnt/yundisk/landcover100DB/Land_Cover/medium_resolution/GLC_FCS30/2000.tif,https://geoserver.landcover100.com/geoserver/landcover100_resample_china/gwc/service/wmts?layer=landcover100_resample_china%3A2020_geoserver&style=&tilematrixset=WebMercatorQuad&Service=WMTS&Request=GetTile&Version=1.0.0&Format=image%2Fjpeg&TileMatrix=5&TileCol=24&TileRow=13,
GLC_FCS_2005,landcover_GLC_FCS,土地覆盖数据,中分辨率土地覆盖数据,GLC_FCS土地覆盖,landcover100_resample_china,GLC30,byte,30,20,https://www.webmap.cn/mapDataAction.do?method=globalLandCover,3,F:/landcover100_com_DB/Land_Cover/medium_resolution/GLC_FCS/2005年GLC_FCS30米全国土地覆盖数据.tif,/mnt/yundisk/landcover100DB/Land_Cover/medium_resolution/GLC_FCS30/2005.tif,https://geoserver.landcover100.com/geoserver/landcover100_resample_china/gwc/service/wmts?layer=landcover100_resample_china%3A2020_geoserver&style=&tilematrixset=WebMercatorQuad&Service=WMTS&Request=GetTile&Version=1.0.0&Format=image%2Fjpeg&TileMatrix=5&TileCol=24&TileRow=13,
GLC_FCS_2010,landcover_GLC_FCS,土地覆盖数据,中分辨率土地覆盖数据,GLC_FCS土地覆盖,landcover100_resample_china,GLC30,byte,30,20,https://www.webmap.cn/mapDataAction.do?method=globalLandCover,3,F:/landcover100_com_DB/Land_Cover/medium_resolution/GLC_FCS/2010年GLC_FCS30米全国土地覆盖数据.tif,/mnt/yundisk/landcover100DB/Land_Cover/medium_resolution/GLC_FCS30/2010.tif,https://geoserver.landcover100.com/geoserver/landcover100_resample_china/gwc/service/wmts?layer=landcover100_resample_china%3A2020_geoserver&style=&tilematrixset=WebMercatorQuad&Service=WMTS&Request=GetTile&Version=1.0.0&Format=image%2Fjpeg&TileMatrix=5&TileCol=24&TileRow=13,
GLC_FCS_2015,landcover_GLC_FCS,土地覆盖数据,中分辨率土地覆盖数据,GLC_FCS土地覆盖,landcover100_resample_china,GLC30,byte,30,20,https://www.webmap.cn/mapDataAction.do?method=globalLandCover,3,F:/landcover100_com_DB/Land_Cover/medium_resolution/GLC_FCS/2015年GLC_FCS30米全国土地覆盖数据.tif,/mnt/yundisk/landcover100DB/Land_Cover/medium_resolution/GLC_FCS30/2015.tif,https://geoserver.landcover100.com/geoserver/landcover100_resample_china/gwc/service/wmts?layer=landcover100_resample_china%3A2020_geoserver&style=&tilematrixset=WebMercatorQuad&Service=WMTS&Request=GetTile&Version=1.0.0&Format=image%2Fjpeg&TileMatrix=5&TileCol=24&TileRow=13,
GLC_FCS_2020,landcover_GLC_FCS,土地覆盖数据,中分辨率土地覆盖数据,GLC_FCS土地覆盖,landcover100_resample_china,GLC30,byte,30,20,https://www.webmap.cn/mapDataAction.do?method=globalLandCover,3,F:/landcover100_com_DB/Land_Cover/medium_resolution/GLC_FCS/2020年GLC_FCS30米全国土地覆盖数据.tif,/mnt/yundisk/landcover100DB/Land_Cover/medium_resolution/GLC_FCS30/2020.tif,https://geoserver.landcover100.com/geoserver/landcover100_resample_china/gwc/service/wmts?layer=landcover100_resample_china%3A2020_geoserver&style=&tilematrixset=WebMercatorQuad&Service=WMTS&Request=GetTile&Version=1.0.0&Format=image%2Fjpeg&TileMatrix=5&TileCol=24&TileRow=13,
GLCLUC,landcover_GLCLUC,土地覆盖数据,中分辨率土地覆盖数据,GLCLUC土地覆盖,landcover100_resample_china,GLCLUC_2020_china_geoserver,byte,30,20,https://storage.googleapis.com/earthenginepartners-hansen/GLCLU2000-2020/v2/download.html,3,,,https://geoserver.landcover100.com/geoserver/landcover100_resample_china/gwc/service/wmts?layer=landcover100_resample_china%3AGLCLUC_2020_china_geoserver&style=&tilematrixset=WebMercatorQuad&Service=WMTS&Request=GetTile&Version=1.0.0&Format=image%2Fjpeg&TileMatrix=6&TileCol=50&TileRow=25,
GLCLUC_2000,landcover_GLCLUC,土地覆盖数据,中分辨率土地覆盖数据,GLCLUC土地覆盖,landcover100_resample_china,GLCLUC_2020_china_geoserver,byte,30,20,https://storage.googleapis.com/earthenginepartners-hansen/GLCLU2000-2020/v2/download.html,3,F:/landcover100_com_DB/Land_Cover/medium_resolution/GLCLUC/mosaic/GLCLUC/2000/GLCLUC_2000_china.tif,/mnt/yundisk/landcover100DB/Land_Cover/medium_resolution/GLCLUC/2000/GLCLUC_2000_china_geoserver.tif,https://geoserver.landcover100.com/geoserver/landcover100_resample_china/gwc/service/wmts?layer=landcover100_resample_china%3AGLCLUC_2020_china_geoserver&style=&tilematrixset=WebMercatorQuad&Service=WMTS&Request=GetTile&Version=1.0.0&Format=image%2Fjpeg&TileMatrix=6&TileCol=50&TileRow=25,
GLCLUC_2010,landcover_GLCLUC,土地覆盖数据,中分辨率土地覆盖数据,GLCLUC土地覆盖,landcover100_resample_china,GLCLUC_2020_china_geoserver,byte,30,20,https://storage.googleapis.com/earthenginepartners-hansen/GLCLU2000-2020/v2/download.html,3,F:/landcover100_com_DB/Land_Cover/medium_resolution/GLCLUC/mosaic/GLCLUC/2010/GLCLUC_2010_china.tif,/mnt/yundisk/landcover100DB/Land_Cover/medium_resolution/GLCLUC/2010/GLCLUC_2010_china_geoserver.tif,https://geoserver.landcover100.com/geoserver/landcover100_resample_china/gwc/service/wmts?layer=landcover100_resample_china%3AGLCLUC_2020_china_geoserver&style=&tilematrixset=WebMercatorQuad&Service=WMTS&Request=GetTile&Version=1.0.0&Format=image%2Fjpeg&TileMatrix=6&TileCol=50&TileRow=25,
GLCLUC_2015,landcover_GLCLUC,土地覆盖数据,中分辨率土地覆盖数据,GLCLUC土地覆盖,landcover100_resample_china,GLCLUC_2020_china_geoserver,byte,30,20,https://storage.googleapis.com/earthenginepartners-hansen/GLCLU2000-2020/v2/download.html,3,F:/landcover100_com_DB/Land_Cover/medium_resolution/GLCLUC/mosaic/GLCLUC/2015/GLCLUC_2015_china.tif,/mnt/yundisk/landcover100DB/Land_Cover/medium_resolution/GLCLUC/2015/GLCLUC_2015_china.tif,https://geoserver.landcover100.com/geoserver/landcover100_resample_china/gwc/service/wmts?layer=landcover100_resample_china%3AGLCLUC_2020_china_geoserver&style=&tilematrixset=WebMercatorQuad&Service=WMTS&Request=GetTile&Version=1.0.0&Format=image%2Fjpeg&TileMatrix=6&TileCol=50&TileRow=25,
GLCLUC_2020,landcover_GLCLUC,土地覆盖数据,中分辨率土地覆盖数据,GLCLUC土地覆盖,landcover100_resample_china,GLCLUC_2020_china_geoserver,byte,30,20,https://storage.googleapis.com/earthenginepartners-hansen/GLCLU2000-2020/v2/download.html,3,F:/landcover100_com_DB/Land_Cover/medium_resolution/GLCLUC/mosaic/GLCLUC/2020/GLCLUC_2020_china.tif,/mnt/yundisk/landcover100DB/Land_Cover/medium_resolution/GLCLUC/2000/GLCLUC_2000_china.tif,https://geoserver.landcover100.com/geoserver/landcover100_resample_china/gwc/service/wmts?layer=landcover100_resample_china%3AGLCLUC_2020_china_geoserver&style=&tilematrixset=WebMercatorQuad&Service=WMTS&Request=GetTile&Version=1.0.0&Format=image%2Fjpeg&TileMatrix=6&TileCol=50&TileRow=25,
ESA,landcover_ESA,土地覆盖数据,高分辨率土地覆盖数据,ESA土地覆盖,landcover100_resample_china,ESA_Worldcover_China_2021_geoserver,byte,30,20,https://esa-worldcover.org/en,3,,,https://geoserver.landcover100.com/geoserver/landcover100_resample_china/gwc/service/wmts?layer=landcover100_resample_china%3AESA_Worldcover_China_2021_geoserver&style=&tilematrixset=WebMercatorQuad&Service=WMTS&Request=GetTile&Version=1.0.0&Format=image%2Fjpeg&TileMatrix=4&TileCol=12&TileRow=6,
ESA_2020,landcover_ESA,土地覆盖数据,高分辨率土地覆盖数据,ESA土地覆盖,landcover100_resample_china,ESA_Worldcover_China_2021_geoserver,byte,30,20,https://esa-worldcover.org/en,3,F:/landcover100_com_DB/Land_Cover/high_resolution/ESA_worldcover/ESA_Worldcover_China_2020.tif,/mnt/yundisk/landcover100DB/Land_Cover/high_resolution/ESA_WorldCover/ESA_Worldcover_China_2020.tif,https://geoserver.landcover100.com/geoserver/landcover100_resample_china/gwc/service/wmts?layer=landcover100_resample_china%3AESA_Worldcover_China_2021_geoserver&style=&tilematrixset=WebMercatorQuad&Service=WMTS&Request=GetTile&Version=1.0.0&Format=image%2Fjpeg&TileMatrix=4&TileCol=12&TileRow=6,
ESA_2021,landcover_ESA,土地覆盖数据,高分辨率土地覆盖数据,ESA土地覆盖,landcover100_resample_china,ESA_Worldcover_China_2021_geoserver,byte,30,20,https://esa-worldcover.org/en,3,F:/landcover100_com_DB/Land_Cover/high_resolution/ESA_worldcover/ESA_Worldcover_China_2021.tif,/mnt/yundisk/landcover100DB/Land_Cover/high_resolution/ESA_WorldCover/ESA_Worldcover_China_2021.tif,https://geoserver.landcover100.com/geoserver/landcover100_resample_china/gwc/service/wmts?layer=landcover100_resample_china%3AESA_Worldcover_China_2021_geoserver&style=&tilematrixset=WebMercatorQuad&Service=WMTS&Request=GetTile&Version=1.0.0&Format=image%2Fjpeg&TileMatrix=4&TileCol=12&TileRow=6,
FROM_LC,landcover_FROM_LC,土地覆盖数据,高分辨率土地覆盖数据,FROM_LC,landcover100_resample_china,FROM_LC_2017_CHINA_geoserver,byte,30,20,https://data-starcloud.pcl.ac.cn/zh,3,F:/landcover100_com_DB/Land_Cover/high_resolution/FROM-LC/MOSAIC/FROM_LC_2017_CHINA_geoserver.tif,/mnt/yundisk/landcover100DB/Land_Cover/high_resolution/FROM_LC/FROM_LC_2017_CHINA.tif,https://geoserver.landcover100.com/geoserver/landcover100_resample_china/gwc/service/wmts?layer=landcover100_resample_china%3AFROM_LC_2017_CHINA_geoserver&style=&tilematrixset=WebMercatorQuad&Service=WMTS&Request=GetTile&Version=1.0.0&Format=image%2Fjpeg&TileMatrix=7&TileCol=103&TileRow=48,
DEM250,DEM_250m_DEM,DEM高程数据,低分辨率DEM数据,250米DEM,landcover100_resample_china,CHINA_DEM_250m,float32,250,3,NULL,3,F:/landcover100_com_DB/DEM/low_resolution/CHINA_DEM_250m.tif,/mnt/yundisk/landcover100DB/DEM/low_resolution/CHINA_DEM_250m.tif,https://geoserver.landcover100.com/geoserver/landcover100_resample_china/gwc/service/wmts?layer=landcover100_resample_china%3ACHINA_DEM_250m&style=&tilematrixset=WebMercatorQuad&Service=WMTS&Request=GetTile&Version=1.0.0&Format=image%2Fjpeg&TileMatrix=5&TileCol=25&TileRow=13&TRANSPARENT=true,
DEM1000,DEM_1000m_DEM,DEM高程数据,低分辨率DEM数据,1000米DEM,landcover100_resample_china,CHINA_DEM_1000m,float32,1000,3,NULL,3,F:/landcover100_com_DB/DEM/low_resolution/CHINA_DEM_1000m.tif,/mnt/yundisk/landcover100DB/DEM/low_resolution/CHINA_DEM_1000m.tif,https://geoserver.landcover100.com/geoserver/landcover100_resample_china/gwc/service/wmts?layer=landcover100_resample_china%3ACHINA_DEM_1000m&style=&tilematrixset=WebMercatorQuad&Service=WMTS&Request=GetTile&Version=1.0.0&Format=image%2Fjpeg&TileMatrix=5&TileCol=25&TileRow=14&TRANSPARENT=true,
DEM_ALOS_12m,DEM_ALOS_DEM,DEM高程数据,高分辨率DEM数据,12.5米ALOS_DEM,landcover100_resample_china,ALOS_DEM_CHINA_GEOSERVER,int16,12,3,https://search.asf.alaska.edu/#/,3,,,https://geoserver.landcover100.com/geoserver/landcover100_resample_china/gwc/service/wmts?layer=landcover100_resample_china%3AALOS_DEM_CHINA_GEOSERVER&style=&tilematrixset=WebMercatorQuad&Service=WMTS&Request=GetTile&Version=1.0.0&Format=image%2Fjpeg&TileMatrix=6&TileCol=51&TileRow=24,
DEM_ALOS_12m_SH,DEM_ALOS_DEM,DEM高程数据,高分辨率DEM数据,12.5米ALOS_DEM,landcover100_resample_china,ALOS_DEM_CHINA_GEOSERVER,int16,12,3,https://search.asf.alaska.edu/#/,3,F:/landcover100_com_DB/DEM/high_resolution/ALOS_DEM_12.5m/TIF/上海.tif,/mnt/yundisk/landcover100DB/DEM/high_resolution/alos_dem/上海/上海.tif,https://geoserver.landcover100.com/geoserver/landcover100_resample_china/gwc/service/wmts?layer=landcover100_resample_china%3AALOS_DEM_CHINA_GEOSERVER&style=&tilematrixset=WebMercatorQuad&Service=WMTS&Request=GetTile&Version=1.0.0&Format=image%2Fjpeg&TileMatrix=6&TileCol=51&TileRow=24,
DEM_ALOS_12m_YN,DEM_ALOS_DEM,DEM高程数据,高分辨率DEM数据,12.5米ALOS_DEM,landcover100_resample_china,ALOS_DEM_CHINA_GEOSERVER,int16,12,3,https://search.asf.alaska.edu/#/,3,F:/landcover100_com_DB/DEM/high_resolution/ALOS_DEM_12.5m/TIF/云南.tif,/mnt/yundisk/landcover100DB/DEM/high_resolution/alos_dem/云南/云南.tif,https://geoserver.landcover100.com/geoserver/landcover100_resample_china/gwc/service/wmts?layer=landcover100_resample_china%3AALOS_DEM_CHINA_GEOSERVER&style=&tilematrixset=WebMercatorQuad&Service=WMTS&Request=GetTile&Version=1.0.0&Format=image%2Fjpeg&TileMatrix=6&TileCol=51&TileRow=24,
DEM_ALOS_12m_NMG,DEM_ALOS_DEM,DEM高程数据,高分辨率DEM数据,12.5米ALOS_DEM,landcover100_resample_china,ALOS_DEM_CHINA_GEOSERVER,int16,12,3,https://search.asf.alaska.edu/#/,3,F:/landcover100_com_DB/DEM/high_resolution/ALOS_DEM_12.5m/TIF/内蒙古.tif,/mnt/yundisk/landcover100DB/DEM/high_resolution/alos_dem/内蒙古/内蒙古.tif,https://geoserver.landcover100.com/geoserver/landcover100_resample_china/gwc/service/wmts?layer=landcover100_resample_china%3AALOS_DEM_CHINA_GEOSERVER&style=&tilematrixset=WebMercatorQuad&Service=WMTS&Request=GetTile&Version=1.0.0&Format=image%2Fjpeg&TileMatrix=6&TileCol=51&TileRow=24,
DEM_ALOS_12m_BJ,DEM_ALOS_DEM,DEM高程数据,高分辨率DEM数据,12.5米ALOS_DEM,landcover100_resample_china,ALOS_DEM_CHINA_GEOSERVER,int16,12,3,https://search.asf.alaska.edu/#/,3,F:/landcover100_com_DB/DEM/high_resolution/ALOS_DEM_12.5m/TIF/北京.tif,/mnt/yundisk/landcover100DB/DEM/high_resolution/alos_dem/北京/北京.tif,https://geoserver.landcover100.com/geoserver/landcover100_resample_china/gwc/service/wmts?layer=landcover100_resample_china%3AALOS_DEM_CHINA_GEOSERVER&style=&tilematrixset=WebMercatorQuad&Service=WMTS&Request=GetTile&Version=1.0.0&Format=image%2Fjpeg&TileMatrix=6&TileCol=51&TileRow=24,
DEM_ALOS_12m_TW,DEM_ALOS_DEM,DEM高程数据,高分辨率DEM数据,12.5米ALOS_DEM,landcover100_resample_china,ALOS_DEM_CHINA_GEOSERVER,int16,12,3,https://search.asf.alaska.edu/#/,3,F:/landcover100_com_DB/DEM/high_resolution/ALOS_DEM_12.5m/TIF/台湾.tif,/mnt/yundisk/landcover100DB/DEM/high_resolution/alos_dem/台湾/台湾.tif,https://geoserver.landcover100.com/geoserver/landcover100_resample_china/gwc/service/wmts?layer=landcover100_resample_china%3AALOS_DEM_CHINA_GEOSERVER&style=&tilematrixset=WebMercatorQuad&Service=WMTS&Request=GetTile&Version=1.0.0&Format=image%2Fjpeg&TileMatrix=6&TileCol=51&TileRow=24,
DEM_ALOS_12m_JL,DEM_ALOS_DEM,DEM高程数据,高分辨率DEM数据,12.5米ALOS_DEM,landcover100_resample_china,ALOS_DEM_CHINA_GEOSERVER,int16,12,3,https://search.asf.alaska.edu/#/,3,F:/landcover100_com_DB/DEM/high_resolution/ALOS_DEM_12.5m/TIF/吉林.tif,/mnt/yundisk/landcover100DB/DEM/high_resolution/alos_dem/吉林/吉林.tif,https://geoserver.landcover100.com/geoserver/landcover100_resample_china/gwc/service/wmts?layer=landcover100_resample_china%3AALOS_DEM_CHINA_GEOSERVER&style=&tilematrixset=WebMercatorQuad&Service=WMTS&Request=GetTile&Version=1.0.0&Format=image%2Fjpeg&TileMatrix=6&TileCol=51&TileRow=24,
DEM_ALOS_12m_SC,DEM_ALOS_DEM,DEM高程数据,高分辨率DEM数据,12.5米ALOS_DEM,landcover100_resample_china,ALOS_DEM_CHINA_GEOSERVER,int16,12,3,https://search.asf.alaska.edu/#/,3,F:/landcover100_com_DB/DEM/high_resolution/ALOS_DEM_12.5m/TIF/四川.tif,/mnt/yundisk/landcover100DB/DEM/high_resolution/alos_dem/四川/四川.tif,https://geoserver.landcover100.com/geoserver/landcover100_resample_china/gwc/service/wmts?layer=landcover100_resample_china%3AALOS_DEM_CHINA_GEOSERVER&style=&tilematrixset=WebMercatorQuad&Service=WMTS&Request=GetTile&Version=1.0.0&Format=image%2Fjpeg&TileMatrix=6&TileCol=51&TileRow=24,
DEM_ALOS_12m_TJ,DEM_ALOS_DEM,DEM高程数据,高分辨率DEM数据,12.5米ALOS_DEM,landcover100_resample_china,ALOS_DEM_CHINA_GEOSERVER,int16,12,3,https://search.asf.alaska.edu/#/,3,F:/landcover100_com_DB/DEM/high_resolution/ALOS_DEM_12.5m/TIF/天津市.tif,/mnt/yundisk/landcover100DB/DEM/high_resolution/alos_dem/天津市/天津市.tif,https://geoserver.landcover100.com/geoserver/landcover100_resample_china/gwc/service/wmts?layer=landcover100_resample_china%3AALOS_DEM_CHINA_GEOSERVER&style=&tilematrixset=WebMercatorQuad&Service=WMTS&Request=GetTile&Version=1.0.0&Format=image%2Fjpeg&TileMatrix=6&TileCol=51&TileRow=24,
DEM_ALOS_12m_NX,DEM_ALOS_DEM,DEM高程数据,高分辨率DEM数据,12.5米ALOS_DEM,landcover100_resample_china,ALOS_DEM_CHINA_GEOSERVER,int16,12,3,https://search.asf.alaska.edu/#/,3,F:/landcover100_com_DB/DEM/high_resolution/ALOS_DEM_12.5m/TIF/宁夏.tif,/mnt/yundisk/landcover100DB/DEM/high_resolution/alos_dem/宁夏/宁夏.tif,https://geoserver.landcover100.com/geoserver/landcover100_resample_china/gwc/service/wmts?layer=landcover100_resample_china%3AALOS_DEM_CHINA_GEOSERVER&style=&tilematrixset=WebMercatorQuad&Service=WMTS&Request=GetTile&Version=1.0.0&Format=image%2Fjpeg&TileMatrix=6&TileCol=51&TileRow=24,
DEM_ALOS_12m_AH,DEM_ALOS_DEM,DEM高程数据,高分辨率DEM数据,12.5米ALOS_DEM,landcover100_resample_china,ALOS_DEM_CHINA_GEOSERVER,int16,12,3,https://search.asf.alaska.edu/#/,3,F:/landcover100_com_DB/DEM/high_resolution/ALOS_DEM_12.5m/TIF/安徽.tif,/mnt/yundisk/landcover100DB/DEM/high_resolution/alos_dem/安徽/安徽.tif,https://geoserver.landcover100.com/geoserver/landcover100_resample_china/gwc/service/wmts?layer=landcover100_resample_china%3AALOS_DEM_CHINA_GEOSERVER&style=&tilematrixset=WebMercatorQuad&Service=WMTS&Request=GetTile&Version=1.0.0&Format=image%2Fjpeg&TileMatrix=6&TileCol=51&TileRow=24,
DEM_ALOS_12m_SD,DEM_ALOS_DEM,DEM高程数据,高分辨率DEM数据,12.5米ALOS_DEM,landcover100_resample_china,ALOS_DEM_CHINA_GEOSERVER,int16,12,3,https://search.asf.alaska.edu/#/,3,F:/landcover100_com_DB/DEM/high_resolution/ALOS_DEM_12.5m/TIF/山东.tif,/mnt/yundisk/landcover100DB/DEM/high_resolution/alos_dem/山东/山东.tif,https://geoserver.landcover100.com/geoserver/landcover100_resample_china/gwc/service/wmts?layer=landcover100_resample_china%3AALOS_DEM_CHINA_GEOSERVER&style=&tilematrixset=WebMercatorQuad&Service=WMTS&Request=GetTile&Version=1.0.0&Format=image%2Fjpeg&TileMatrix=6&TileCol=51&TileRow=24,
DEM_ALOS_12m_SX,DEM_ALOS_DEM,DEM高程数据,高分辨率DEM数据,12.5米ALOS_DEM,landcover100_resample_china,ALOS_DEM_CHINA_GEOSERVER,int16,12,3,https://search.asf.alaska.edu/#/,3,F:/landcover100_com_DB/DEM/high_resolution/ALOS_DEM_12.5m/TIF/山西.tif,/mnt/yundisk/landcover100DB/DEM/high_resolution/alos_dem/山西/山西.tif,https://geoserver.landcover100.com/geoserver/landcover100_resample_china/gwc/service/wmts?layer=landcover100_resample_china%3AALOS_DEM_CHINA_GEOSERVER&style=&tilematrixset=WebMercatorQuad&Service=WMTS&Request=GetTile&Version=1.0.0&Format=image%2Fjpeg&TileMatrix=6&TileCol=51&TileRow=24,
DEM_ALOS_12m_GD,DEM_ALOS_DEM,DEM高程数据,高分辨率DEM数据,12.5米ALOS_DEM,landcover100_resample_china,ALOS_DEM_CHINA_GEOSERVER,int16,12,3,https://search.asf.alaska.edu/#/,3,F:/landcover100_com_DB/DEM/high_resolution/ALOS_DEM_12.5m/TIF/广东.tif,/mnt/yundisk/landcover100DB/DEM/high_resolution/alos_dem/广东/广东.tif,https://geoserver.landcover100.com/geoserver/landcover100_resample_china/gwc/service/wmts?layer=landcover100_resample_china%3AALOS_DEM_CHINA_GEOSERVER&style=&tilematrixset=WebMercatorQuad&Service=WMTS&Request=GetTile&Version=1.0.0&Format=image%2Fjpeg&TileMatrix=6&TileCol=51&TileRow=24,
DEM_ALOS_12m_GX,DEM_ALOS_DEM,DEM高程数据,高分辨率DEM数据,12.5米ALOS_DEM,landcover100_resample_china,ALOS_DEM_CHINA_GEOSERVER,int16,12,3,https://search.asf.alaska.edu/#/,3,F:/landcover100_com_DB/DEM/high_resolution/ALOS_DEM_12.5m/TIF/广西.tif,/mnt/yundisk/landcover100DB/DEM/high_resolution/alos_dem/广西/广西.tif,https://geoserver.landcover100.com/geoserver/landcover100_resample_china/gwc/service/wmts?layer=landcover100_resample_china%3AALOS_DEM_CHINA_GEOSERVER&style=&tilematrixset=WebMercatorQuad&Service=WMTS&Request=GetTile&Version=1.0.0&Format=image%2Fjpeg&TileMatrix=6&TileCol=51&TileRow=24,
DEM_ALOS_12m_XJ,DEM_ALOS_DEM,DEM高程数据,高分辨率DEM数据,12.5米ALOS_DEM,landcover100_resample_china,ALOS_DEM_CHINA_GEOSERVER,int16,12,3,https://search.asf.alaska.edu/#/,3,F:/landcover100_com_DB/DEM/high_resolution/ALOS_DEM_12.5m/TIF/新疆.tif,/mnt/yundisk/landcover100DB/DEM/high_resolution/alos_dem/新疆/新疆.tif,https://geoserver.landcover100.com/geoserver/landcover100_resample_china/gwc/service/wmts?layer=landcover100_resample_china%3AALOS_DEM_CHINA_GEOSERVER&style=&tilematrixset=WebMercatorQuad&Service=WMTS&Request=GetTile&Version=1.0.0&Format=image%2Fjpeg&TileMatrix=6&TileCol=51&TileRow=24,
